ID,First Name,Email,Gender,City,Created,Position,New College Name,Colleges,Academic Year,Branch/ Specialisation,Other Branch,Current Academic Year
67360,Ninaad,ninaad@xyz.com,,,11/25/2021 04:03:13 pm,,GOVERNMENT POLYTECHNIC MUMBAI,,,,,
67358,YASH,yash@xyz.com,,,11/25/2021 04:02:50 pm,,Government polytechnic Mumbai,,,,,
67356,Amey,amey@xyz.com,,,11/25/2021 04:02:01 pm,,Government polytechnic mumbai,,,,,
67354,Aiman,aiman@xyz.com,,,11/25/2021 04:01:11 pm,,Government Polytechnic Mumbai,,,,,
67352,Hitesha,hitesha@xyz.com,,,11/25/2021 03:57:49 pm,,GOVERNMENT POLYTECHNIC MUMBAI,,,,,
67350,Yash,yash@xyz.com,,,11/25/2021 03:52:13 pm,,Government polytechnic Mumbai,,,,,
67348,Rutuja,rutuja@xyz.com,,,11/25/2021 03:51:37 pm,,Government polytechnic mumbai,,,,,
67346,Yash,yash@xyz.com,,,11/25/2021 03:43:45 pm,,Government polytechnic Mumbai,,,,,
67344,Allan,allan@xyz.com,,,11/25/2021 03:40:00 pm,,GOVERNMENT POLYTECHNIC MUMBAI,,,,,
67342,Swastik ,swastik@xyz.com,,,11/25/2021 03:38:08 pm,,GOVERNMENT POLYTECHNIC MUMBAI,,,,,
67340,zobia,zobia@xyz.com,,,11/25/2021 03:36:25 pm,,Government polytechnic mumbai,,,,,
67338,Monika,monika@xyz.com,,,11/25/2021 03:35:11 pm,,Government Polytechnic Mumbai,,,,,
67336,Yogesh ,yogesh@xyz.com,,,11/25/2021 03:34:44 pm,,Government polytechnic Mumbai,,,,,
67334,Janavi,janavi@xyz.com,,,11/25/2021 03:33:48 pm,,Government polytechnic Mumbai,,,,,
67332,Carson,carson@xyz.com,,,11/25/2021 03:32:34 pm,,Government polytechnic College Mumbai ...,,,,,
67330,Benita,benita@xyz.com,,,11/25/2021 03:32:31 pm,,Government polytechnic collage mumbai,,,,,
67328,Gouri,gouri@xyz.com,,,11/25/2021 03:32:29 pm,,Government Polytechnic Mumbai,,,,,
67326,Akshata,akshata@xyz.com,,,11/25/2021 03:32:23 pm,,"Government Polytechnic Mumbai, Mumbai",,,,,
67324,Prafulla,prafulla@xyz.com,,,11/25/2021 03:31:38 pm,,Government polytechnic mumbai,,,,,
67322,Samiksha,samiksha@xyz.com,,,11/25/2021 03:30:45 pm,,Government polytechnic mumbai,,,,,
67320,SIDDHESH,siddhesh@xyz.com,,,11/24/2021 06:22:39 pm,,Don Bosco College of Engineering,,,,,
67318,Ramhari,ramhari@xyz.com,,,11/24/2021 06:22:22 pm,,Don Bosco College of engineering,,,,,
67316,Pallavi,pallavi@xyz.com,,,11/24/2021 06:22:22 pm,,Don Bosco College of Engineering,,,,,
67314,Somnath,somnath@xyz.com,,,11/24/2021 01:18:21 pm,,Don Bosco College of Engineering,,,,,
67312,Sayali,sayali@xyz.com,,,11/22/2021 11:01:27 am,,St. Francis Institute of Technology,,,,,
67310,Chetan,chetan@xyz.com,,,11/19/2021 04:50:13 pm,,Don Bosco College of Engineering,,,,,
67308,Santosh,santosh@xyz.com,,,11/19/2021 04:42:18 pm,,Don Bosco College of Engineering,,,,,
67306,Bhimashankar,bhimashankar@xyz.com,,,11/19/2021 01:41:00 pm,,St. Francis Institute of Technology,,,,,
67304,Sakshi,sakshi@xyz.com,,,11/18/2021 01:28:33 pm,,International school of business and media School of Technology Pune,,,,,
67302,Dipika,dipika@xyz.com,,,11/17/2021 10:17:18 pm,,Don Bosco College of Engineering,,,,,
67300,Sudhir,sudhir@xyz.com,,,11/16/2021 01:15:13 pm,,,,,,,
67298,Lalita,lalita@xyz.com,,,11/16/2021 12:24:31 pm,,L. D. College of engineering,,,,,
67296,VAIBHAVI,vaibhavi@xyz.com,,,11/16/2021 11:35:43 am,,,,,,,
67294,Shweta,shweta@xyz.com,,,11/16/2021 10:42:50 am,,,,,,,
67292,revati,revati@xyz.com,,,11/16/2021 09:15:42 am,,Don Bosco College of Engineering,,,,,
67290,Manisha,manisha@xyz.com,,,11/15/2021 07:29:19 pm,,Ldce,,,,,
67288,Pooja,pooja@xyz.com,,,11/15/2021 06:35:16 pm,,Lokmanya Tilak College of Engineering,,,,,
67286,Sandesh,sandesh@xyz.com,,,11/15/2021 06:13:05 pm,,Don Bosco College of Engineering Fatorda Goa,,,,,
67284,Ashwathi,ashwathi@xyz.com,,,11/15/2021 05:04:27 pm,,Don Bosco College of Engineering,,,,,
67282,Pradnya ,pradnya@xyz.com,,,11/15/2021 05:04:08 pm,,"Don Bosco College of Engineering, Fatorda, Goa",,,,,
67280,Suhas,suhas@xyz.com,,,11/15/2021 04:53:29 pm,,DONBOSCO COLLEGE OF ENGINEERING FATORDA GOA,,,,,
67278,Apurva,apurva@xyz.com,,,11/15/2021 04:51:05 pm,,Don Bosco College of Engineering,,,,,
67276,Vaishnavi ,vaishnavi@xyz.com,,,11/15/2021 04:44:14 pm,,Don Bosco College Of Engineering,,,,,
67272,Mayur,mayur@xyz.com,,,11/15/2021 03:04:57 pm,,Priyadarshini College of engineering Nagpur,,,,,
67270,Nashra,nashra@xyz.com,,,11/15/2021 09:34:05 am,,St Francis College Of Engineering And Management,,,,,
67268,Poonam,poonam@xyz.com,,,11/14/2021 08:05:54 pm,,Priyadarshini College of Engineering,,,,,
67266,Ramita,ramita@xyz.com,,,11/14/2021 06:38:38 pm,,St. Francis Institute of Technology,,,,,
67264,Manoj,manoj@xyz.com,,,11/13/2021 04:41:34 pm,,Priyadarshini College of engineering Nagpur,,,,,
67262,Bhushan,bhushan@xyz.com,,,11/13/2021 12:30:22 pm,,Priyadarshini college,,,,,
67260,Ganesh,ganesh@xyz.com,,,11/13/2021 11:28:26 am,,Priyadarshini College of Engineering,,,,,
67258,Dudhat,dudhat@xyz.com,,,11/13/2021 10:51:05 am,,Priyadarshi college of engineering,,,,,
67256,DHRUV,dhruv@xyz.com,,,11/13/2021 10:38:33 am,,St Frnacis Institute of technology,,,,,
67254,yash,yash@xyz.com,,,11/13/2021 09:48:02 am,,ST. FRANCIS INSTITUTE OF TECHNOLOGY,,,,,
67252,Dipiaka,dipiaka@xyz.com,,,11/13/2021 12:08:58 am,,"Priyadarshini College of Engineering, Nagpur",,,,,
67136,Abhay,abhay@xyz.com,,,08/29/2021 08:04:05 pm,,Yashwantrao chavan college of engineering nagpur,,,,,
67134,Shraddha,shraddha@xyz.com,,,08/27/2021 03:24:41 pm,,,,,,,
67132,Manan,manan@xyz.com,,,08/25/2021 12:59:03 am,,,,,,,
67130,REJOICE,rejoice@xyz.com,,,08/23/2021 11:47:42 pm,,,,,,,
67128,susmita,susmita@xyz.com,,,08/21/2021 09:28:40 am,,,,,,,
67126,Ishwari ,ishwari@xyz.com,,,08/21/2021 09:18:52 am,,"Kirti M Dongursee college,dadar(w)",,,,,
67124,Sohail ,sohail@xyz.com,,,08/17/2021 12:48:49 pm,,"ALL INDIA SHRI SHIVAJI MEMORIAL SOCIETY'S COLLEGE OF ENGINEERING, PUNE-1",,,,,
67122,Suraj,suraj@xyz.com,,,08/17/2021 12:45:14 pm,,AISSMS COLLEGE OF ENGINEERING,,,,,
67120,Kalyani,kalyani@xyz.com,,,08/16/2021 04:01:52 pm,,Priyadarshini Bhagwati college of engineering,,,,,
67112,NIYATI  ,niyati@xyz.com,,,07/30/2021 10:33:36 am,,AISSMS Institute of Information Technology,,,,,
67110,Vaishnavi,vaishnavi@xyz.com,,,07/28/2021 03:17:47 pm,,"Progressive Education Society's Modern College of Engineering, Pune",,,,,
67108,Purushottam,purushottam@xyz.com,,,07/27/2021 06:27:43 pm,,Vidyalankar Institute of Technology,,,,,
67106,Abhijit,abhijit@xyz.com,,,07/27/2021 09:43:27 am,,Amity University Madhya Pradesh,,,,,
67104,sarthak,sarthak@xyz.com,,,07/26/2021 09:32:59 pm,,,,,,,
67102,Pratik ,pratik@xyz.com,,,07/21/2021 10:53:11 pm,,CMR Institute of Technology,,,,,
67100,Asis ,asis@xyz.com,,,07/21/2021 06:23:23 pm,,Genba Sopanrao Moze Trust's Parvatibai Genba Moze college of Engineering,,,,,
67098,Shivani ,shivani@xyz.com,,,07/21/2021 11:59:26 am,,Pratishthan mahavidyalay paithan,,,,,
67096,Bhagirath,bhagirath@xyz.com,,,07/19/2021 03:55:00 pm,,,,,,,
67094,Prathamesh,prathamesh@xyz.com,,,07/17/2021 03:18:16 pm,,,,,,,
67092,Swapnil,swapnil@xyz.com,,,07/16/2021 12:10:00 am,,,,,,,
67090,Sushant,sushant@xyz.com,,,07/15/2021 11:34:03 am,,Dr Mgr Educational and Research Institute,,,,,
67088,SATHYA,sathya@xyz.com,,,07/13/2021 11:22:12 pm,,,,,,,
67026,Sharvari,sharvari@xyz.com,,,06/30/2021 04:42:23 pm,,Sietk,,,,,
67024,aman,aman@xyz.com,,,06/29/2021 09:00:59 pm,,,,,,,
67022,Mukesh ,mukesh@xyz.com,,,06/29/2021 05:37:53 pm,,,,,,,
67020,Archana,archana@xyz.com,,,06/28/2021 09:52:51 pm,,Brahmdevdada Mane Polytechnic,,,,,
67016,Gauri,gauri@xyz.com,,,06/26/2021 04:53:45 pm,,xyz,,,,,
67014,Niti ,niti@xyz.com,,,06/24/2021 11:08:35 am,,Sinhgad Academy of Engineering,,,,,
67012,Nameera,nameera@xyz.com,,,06/22/2021 05:42:42 am,,Ballasheb desai colleg patan,,,,,
67010,Gopal,gopal@xyz.com,,,06/21/2021 11:21:19 pm,,I2IT Hinjawadi Pune,,,,,
67008,Rahul,rahul@xyz.com,,,06/21/2021 11:16:50 pm,,,,,,,
67006,Pramod,pramod@xyz.com,,,06/20/2021 06:22:20 pm,,Shaheed Sukhdev College of Business Studies,,,,,
67004,Vitthal,vitthal@xyz.com,,,06/20/2021 02:56:00 pm,,,,,,,
67002,Felix,felix@xyz.com,,,06/20/2021 10:07:30 am,,,,,,,
67000,Apeksha,apeksha@xyz.com,,,06/18/2021 09:00:06 pm,,,,,,,
66998,Snehal,snehal@xyz.com,,,06/18/2021 08:49:09 pm,,Smt. Indira Gandhi College of Engineering,,,,,
66996,Shubhangi,shubhangi@xyz.com,,,06/16/2021 06:30:11 pm,,,,,,,
66994,Aniket,aniket@xyz.com,,,06/15/2021 08:15:31 pm,,Vidyalankar Institute of Technology,,,,,
66992,Apurva,apurva@xyz.com,,,06/15/2021 11:13:32 am,,,,,,,
66990,Vaishnavi,vaishnavi@xyz.com,,,06/14/2021 11:22:23 am,,,,,,,
66988,Mayuri,mayuri@xyz.com,,,06/14/2021 11:04:12 am,,,,,,,
66986,Sukanya,sukanya@xyz.com,,,06/13/2021 02:18:03 am,,Vidyalankar Institute of Technology,,,,,
66874,Shubhangi ,shubhangi@xyz.com,,,05/31/2021 10:16:04 pm,,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,,,,,
66872,Archana ,archana@xyz.com,,,05/31/2021 08:36:58 pm,,VIT,,,,,
66870,Anuja,anuja@xyz.com,,,05/29/2021 11:41:55 pm,,,,,,,
66866,OMKAR,omkar@xyz.com,,,05/29/2021 06:13:57 pm,,Xavier Institute of Engineering,,,,,
66864,Sudarshan,sudarshan@xyz.com,,,05/29/2021 01:03:55 pm,,,,,,,
66862,Pritee,pritee@xyz.com,,,05/28/2021 08:12:26 pm,,A c patil college of engineering,,,,,
66860,Priyanka,priyanka@xyz.com,,,05/28/2021 08:05:07 pm,,,,,,,
66858,Dipak,dipak@xyz.com,,,05/28/2021 10:57:20 am,,"Shri Ramdeobaba College of Engineering and Management, Nagpur",,,,,
66856,Archis,archis@xyz.com,,,05/26/2021 07:17:03 pm,,,,,,,
66854,Virendra,virendra@xyz.com,,,05/26/2021 05:24:30 pm,,,,,,,
66852,Omkar,omkar@xyz.com,,,05/25/2021 11:06:19 am,,Genba Sopanrao Moze Trust Pravatibai Genba Moze College of Engineering Wagholi,,,,,
66850,Manasi,manasi@xyz.com,,,05/24/2021 09:44:45 pm,,D. Y. Patil Institute of Master of Computer Applications and Management,,,,,
66848,Karina ,karina@xyz.com,,,05/24/2021 09:39:32 pm,,D. Y. Patil Institute of Master of Computer Applications and Management,,,,,
66846,Manali,manali@xyz.com,,,05/24/2021 07:45:19 pm,,,,,,,
66844,Sushmita ,sushmita@xyz.com,,,05/24/2021 06:17:27 pm,,"Sitarambhai Naranji Patel Institute of Technology and Research Centre, Bardoli",,,,,
66842,Harshal,harshal@xyz.com,,,05/24/2021 04:50:37 pm,,Alpha College of engineering and technology,,,,,
66840,saurabh,saurabh@xyz.com,,,05/24/2021 03:26:39 pm,,,,,,,
66838,Sanjana,sanjana@xyz.com,,,05/24/2021 10:15:28 am,,L. D. Collage of Engineering,,,,,
66836,Gayatri,gayatri@xyz.com,,,05/24/2021 09:56:26 am,,,,,,,
66834,Rucha,rucha@xyz.com,,,05/23/2021 06:19:53 am,,,,,,,
66832,Suvarna,suvarna@xyz.com,,,05/23/2021 06:19:07 am,,,,,,,
66830,Rutuja,rutuja@xyz.com,,,05/23/2021 02:59:39 am,,,,,,,
66828,Kiran,kiran@xyz.com,,,05/22/2021 08:22:43 pm,,,,,,,
66826,Akashdeep ,akashdeep@xyz.com,,,05/22/2021 07:27:07 pm,,,,,,,
66824,Shraddha,shraddha@xyz.com,,,05/22/2021 05:50:54 pm,,Xavier Institute of Engineering,,,,,
66820,Kanchan,kanchan@xyz.com,,,05/22/2021 12:04:02 pm,,,,,,,
66818,Monika,monika@xyz.com,,,05/22/2021 11:58:18 am,,,,,,,
66816,Dhruvee,dhruvee@xyz.com,,,05/21/2021 08:28:29 pm,,,,,,,
66814,Vidhi,vidhi@xyz.com,,,05/21/2021 07:20:24 pm,,,,,,,
66812,Rohit,rohit@xyz.com,,,05/21/2021 03:52:09 pm,,,,,,,
66810,Ayush,ayush@xyz.com,,,05/21/2021 12:45:51 pm,,,,,,,
66808,Vipul ,vipul@xyz.com,,,05/21/2021 12:19:52 pm,,,,,,,
66806,Nisha,nisha@xyz.com,,,05/21/2021 12:10:10 pm,,,,,,,
66804,Sherly,sherly@xyz.com,,,05/21/2021 12:08:40 pm,,,,,,,
66802,Ketan,ketan@xyz.com,,,05/20/2021 07:47:56 pm,,,,,,,
66800,Sanesh,sanesh@xyz.com,,,05/20/2021 03:55:30 pm,,,,,,,
66798,Pratiksha,pratiksha@xyz.com,,,05/20/2021 03:27:53 pm,,"Parvatibai Genba Moze college of Engineering,Wagholi,Pune",,,,,
66796,Bhakti,bhakti@xyz.com,,,05/20/2021 02:58:11 pm,,,,,,,
66794,Saraswati,saraswati@xyz.com,,,05/20/2021 10:54:57 am,,,,,,,
66792,Aishwarya,aishwarya@xyz.com,,,05/20/2021 01:03:34 am,,,,,,,
66790,Pooja,pooja@xyz.com,,,05/19/2021 05:52:42 pm,,,,,,,
66788,Simran,simran@xyz.com,,,05/19/2021 04:59:16 pm,,,,,,,
66786,Aryan,aryan@xyz.com,,,05/19/2021 08:41:26 am,,,,,,,
66784,Simi,simi@xyz.com,,,05/18/2021 08:36:21 am,,,,,,,
66782,Shireen,shireen@xyz.com,,,05/17/2021 01:35:29 pm,,New Horizon Institute of Technology and Management,,,,,
66780,Tanaya,tanaya@xyz.com,,,05/16/2021 08:13:24 pm,,,,,,,
66778,Sushmita,sushmita@xyz.com,,,05/16/2021 07:55:14 pm,,"Pravatibai Genba Moze Collage Of Engineering ,Wagholi",,,,,
66776,Kalyani ,kalyani@xyz.com,,,05/16/2021 05:33:53 pm,,Lokmanya Tilak College of Engineering,,,,,
66774,Karpura,karpura@xyz.com,,,05/16/2021 12:48:13 am,,New Horizon Institute Of Technology and Management,,,,,
66772,Sujit,sujit@xyz.com,,,05/15/2021 06:58:06 pm,,,,,,,
66770,Diya,diya@xyz.com,,,05/15/2021 05:20:25 pm,,Xavier Institute of Engineering,,,,,
66766,Purva,purva@xyz.com,,,05/15/2021 04:08:15 pm,,,,,,,
66764,Sonal,sonal@xyz.com,,,05/15/2021 04:12:26 am,,,,,,,
66762,Sunidhee,sunidhee@xyz.com,,,05/14/2021 08:32:54 pm,,pillai college of engineering,,,,,
66760,Maithilee,maithilee@xyz.com,,,05/14/2021 07:34:49 pm,,,,,,,
66758,Pravin,pravin@xyz.com,,,05/14/2021 01:47:14 pm,,Lokmanya Tilak College of Engineering,,,,,
66756,Mayuri,mayuri@xyz.com,,,05/14/2021 09:28:46 am,,priyadarshini college of engineering,,,,,
66754,Isha,isha@xyz.com,,,05/13/2021 10:22:43 pm,,SIES Graduate School Of Technology,,,,,
66752,Riddhi,riddhi@xyz.com,,,05/13/2021 04:38:44 pm,,,,,,,
66750,Pallavi,pallavi@xyz.com,,,05/13/2021 04:06:49 pm,,,,,,,
66748,Rahul,rahul@xyz.com,,,05/13/2021 02:47:21 pm,,,,,,,
66746,Ishan,ishan@xyz.com,,,05/13/2021 04:25:03 am,,,,,,,
66632,Shubham,shubham@xyz.com,,,04/30/2021 11:11:21 pm,,,,,,,
66630,Arpita,arpita@xyz.com,,,04/30/2021 09:49:50 pm,,,,,,,
66628,SANKET,sanket@xyz.com,,,04/30/2021 08:17:47 pm,,,,,,,
66626,Ajit,ajit@xyz.com,,,04/30/2021 07:29:46 pm,,,,,,,
66622,Mayuri ,mayuri@xyz.com,,,04/30/2021 06:23:35 pm,,Xavier Institute of Engineering,,,,,
66620,Swapnil,swapnil@xyz.com,,,04/30/2021 05:11:36 pm,,,,,,,
66618,Asma,asma@xyz.com,,,04/30/2021 04:41:52 pm,,,,,,,
66616,Nakshatra,nakshatra@xyz.com,,,04/30/2021 04:39:24 pm,,,,,,,
66614,Dhanashri,dhanashri@xyz.com,,,04/30/2021 04:32:43 pm,,,,,,,
66612,Shweta,shweta@xyz.com,,,04/30/2021 04:08:50 pm,,,,,,,
66610,Ashini,ashini@xyz.com,,,04/30/2021 03:53:05 pm,,,,,,,
66608,Abhijeet,abhijeet@xyz.com,,,04/30/2021 03:15:00 pm,,,,,,,
66606,Mohsin,mohsin@xyz.com,,,04/30/2021 03:13:37 pm,,,,,,,
66604,Mahesh,mahesh@xyz.com,,,04/30/2021 02:53:41 pm,,,,,,,
66602,Arbaj,arbaj@xyz.com,,,04/30/2021 02:41:36 pm,,,,,,,
66600,Simran ,simran@xyz.com,,,04/30/2021 02:35:48 pm,,,,,,,
66598,Ram,ram@xyz.com,,,04/30/2021 02:21:02 pm,,,,,,,
66596,Gauri,gauri@xyz.com,,,04/30/2021 02:21:01 pm,,,,,,,
66594,Manisha,manisha@xyz.com,,,04/30/2021 02:18:35 pm,,,,,,,
66592,Yogesh,yogesh@xyz.com,,,04/30/2021 02:17:31 pm,,,,,,,
66590,Akash,akash@xyz.com,,,04/30/2021 02:12:50 pm,,,,,,,
66588,Dipali ,dipali@xyz.com,,,04/30/2021 10:28:36 am,,,,,,,
66586,Priyanka ,priyanka@xyz.com,,,04/30/2021 10:04:33 am,,,,,,,
66584,Avadhut,avadhut@xyz.com,,,04/30/2021 12:19:44 am,,,,,,,
66582,Shivani ,shivani@xyz.com,,,04/29/2021 07:37:37 pm,,,,,,,
66580,Gurpreet,gurpreet@xyz.com,,,04/29/2021 07:29:04 pm,,,,,,,
66578,Ashfaque,ashfaque@xyz.com,,,04/29/2021 07:27:17 pm,,St. Francis Institute Of Technology,,,,,
66576,Yashashree,yashashree@xyz.com,,,04/29/2021 07:21:21 pm,,St. Francis Institute Of Technology,,,,,
66574,S,s@xyz.com,,,04/29/2021 07:20:07 pm,,St. Francis Institute Of Technology,,,,,
66572,Yogita,yogita@xyz.com,,,04/29/2021 03:58:06 pm,,,,,,,
66570,Rutuja,rutuja@xyz.com,,,04/29/2021 03:18:35 pm,,,,,,,
66568,Vidya,vidya@xyz.com,,,04/29/2021 01:23:44 pm,,,,,,,
66566,Nitesh,nitesh@xyz.com,,,04/29/2021 12:04:04 am,,,,,,,
66564,Pooja,pooja@xyz.com,,,04/28/2021 11:30:09 pm,,,,,,,
66562,LENIN,lenin@xyz.com,,,04/28/2021 04:37:11 pm,,,,,,,
66560,Arun ,arun@xyz.com,,,04/28/2021 09:50:13 am,,Progressive Education Society's Modern College Of Engineering,,,,,
66558,Shravani,shravani@xyz.com,,,04/28/2021 05:57:00 am,,,,,,,
66556,Ruchira,ruchira@xyz.com,,,04/27/2021 06:13:06 pm,,"Alva's institute of engineering and technology Shobhavana campus, mijar ,moodbidre.",,,,,
66554,Shivani,shivani@xyz.com,,,04/27/2021 05:37:14 pm,,,,,,,
66552,PRIYADARSHANI,priyadarshani@xyz.com,,,04/27/2021 12:16:51 am,,,,,,,
66550,Snehal ,snehal@xyz.com,,,04/26/2021 08:37:22 pm,,,,,,,
66548,Snehal,snehal@xyz.com,,,04/26/2021 08:05:01 pm,,Setha gagadhar makhriya highschool mahabaleshawar,,,,,
66546,Rashmi,rashmi@xyz.com,,,04/26/2021 07:48:10 pm,,,,,,,
66544,Shubham ,shubham@xyz.com,,,04/26/2021 06:16:37 pm,,,,,,,
66542,Shubham,shubham@xyz.com,,,04/26/2021 05:38:54 pm,,,,,,,
66540,Esha ,esha@xyz.com,,,04/26/2021 05:05:23 pm,,,,,,,
66538,GANGAVARAPU ,gangavarapu@xyz.com,,,04/26/2021 01:49:59 pm,,,,,,,
66536,Shubhangi,shubhangi@xyz.com,,,04/26/2021 09:11:35 am,,,,,,,
66534,Vaishnavi,vaishnavi@xyz.com,,,04/26/2021 08:14:48 am,,,,,,,
66532,Chamini,chamini@xyz.com,,,04/26/2021 08:07:03 am,,,,,,,
66530,Shivani,shivani@xyz.com,,,04/26/2021 01:03:41 am,,,,,,,
66528,Sourabh,sourabh@xyz.com,,,04/25/2021 08:32:59 pm,,,,,,,
66526,Ved,ved@xyz.com,,,04/25/2021 04:53:07 pm,,,,,,,
66524,Pragati,pragati@xyz.com,,,04/25/2021 01:54:53 pm,,,,,,,
66522,AKSHAY,akshay@xyz.com,,,04/25/2021 11:49:14 am,,,,,,,
66520,Pratiksha,pratiksha@xyz.com,,,04/25/2021 11:27:37 am,,,,,,,
66518,Pradnya,pradnya@xyz.com,,,04/25/2021 11:21:04 am,,,,,,,
66516,Yuchen,yuchen@xyz.com,,,04/25/2021 10:35:34 am,,,,,,,
66514,Shraddha,shraddha@xyz.com,,,04/25/2021 09:49:17 am,,,,,,,
66512,Chaitanya ,chaitanya@xyz.com,,,04/25/2021 09:16:14 am,,,,,,,
66510,Shrinath,shrinath@xyz.com,,,04/25/2021 05:39:54 am,,,,,,,
66508,Rajesh,rajesh@xyz.com,,,04/25/2021 02:37:29 am,,,,,,,
66506,Siddharth,siddharth@xyz.com,,,04/25/2021 12:30:07 am,,,,,,,
66504,Rutika,rutika@xyz.com,,,04/24/2021 11:35:44 pm,,,,,,,
66502,Dhanashree,dhanashree@xyz.com,,,04/24/2021 09:01:34 pm,,,,,,,
66500,Raksha,raksha@xyz.com,,,04/24/2021 08:55:41 pm,,,,,,,
66498,Chandrakant,chandrakant@xyz.com,,,04/24/2021 08:22:00 pm,,,,,,,
66496,Saniya,saniya@xyz.com,,,04/24/2021 07:52:47 pm,,,,,,,
66494,Rutuja,rutuja@xyz.com,,,04/24/2021 07:32:04 pm,,,,,,,
66492,Kushal ,kushal@xyz.com,,,04/24/2021 06:44:13 pm,,,,,,,
66488,Priti,priti@xyz.com,,,04/24/2021 06:15:48 pm,,Xavier Institute of Engineering,,,,,
66486,Yukti,yukti@xyz.com,,,04/24/2021 04:54:12 pm,,,,3,Information Technology (IT),,
66484,Kartik,kartik@xyz.com,,,04/24/2021 12:53:09 pm,,,,,,,
66482,Atharwa ,atharwa@xyz.com,,,04/23/2021 02:25:23 pm,,,,,,,
66480,shivansh,shivansh@xyz.com,,,04/23/2021 02:22:56 pm,,,,2,Information Technology (IT),,
66478,Piyush ,piyush@xyz.com,,,04/23/2021 02:09:33 pm,,,,,,,
66476,Sharvari ,sharvari@xyz.com,,,04/23/2021 01:44:38 pm,,L.D. College Of Engineering,,,,,
66474,ABHITA,abhita@xyz.com,,,04/23/2021 12:59:50 pm,,,,3,Information Technology (IT),,
66472,Akash ,akash@xyz.com,,,04/22/2021 03:29:16 pm,,Mukesh patel school of technology and management studies,,,,,
66470,SONAL,sonal@xyz.com,,,04/22/2021 01:07:12 pm,,,,2,Information Technology (IT),,
66468,Aryan ,aryan@xyz.com,,,04/22/2021 12:59:13 pm,,,,2,Information Technology (IT),,
66466,Raj,raj@xyz.com,,,04/22/2021 12:42:28 pm,,,,2,Information Technology (IT),,
66464,Esha,esha@xyz.com,,,04/22/2021 12:41:01 pm,,,,2,Information Technology (IT),,
66462,Mrunmayee,mrunmayee@xyz.com,,,04/21/2021 09:09:28 pm,,,,2,Other,Electronics,
66460,Shaunak,shaunak@xyz.com,,,04/20/2021 11:55:56 am,,,,,,,
66458,Divij,divij@xyz.com,,,04/20/2021 11:37:50 am,,,,3,Other,ETRX,
66456,Akash,akash@xyz.com,,,04/20/2021 11:30:30 am,,,,3,Other,Electronics,
66454,Shubham ,shubham@xyz.com,,,04/20/2021 11:28:00 am,,,,3,Other,Electronics,
66452,Ajitsingh,ajitsingh@xyz.com,,,04/19/2021 10:20:19 am,,,,2,Other,Mechanical Engineering,
66450,Aniket,aniket@xyz.com,,,04/19/2021 10:16:53 am,,New Horizon Institute of Technology and Management,,,,,
66448,akshad,akshad@xyz.com,,,04/19/2021 03:46:44 am,,,,3,Information Technology (IT),,
66446,Sakshi,sakshi@xyz.com,,,04/19/2021 03:45:06 am,,,,3,Information Technology (IT),,
66444,SAKSHI,sakshi@xyz.com,,,04/19/2021 03:32:54 am,,,,3,Information Technology (IT),,
66442,Laukik,laukik@xyz.com,,,04/18/2021 03:25:00 pm,,G. H. Raisoni Institude of technology and engineering college pune,,,,,
66440,Ajinkya,ajinkya@xyz.com,,,04/17/2021 09:38:14 pm,,,,2,Other,Electronics,
66438,Advait,advait@xyz.com,,,04/17/2021 05:26:12 pm,,,,2,Other,ELECTRONICS,
66436,Ranveer,ranveer@xyz.com,,,04/17/2021 05:14:36 pm,,Lokmanya Tilak college of engineering,,,,,
66434,Amey,amey@xyz.com,,,04/17/2021 05:11:20 pm,,,,,,,
66432,Harshvardhan,harshvardhan@xyz.com,,,04/17/2021 05:10:04 pm,,,,,,,
66430,Kiran,kiran@xyz.com,,,04/17/2021 05:00:36 pm,,Xavier Institute of Engineering,,,,,
66428,Anway,anway@xyz.com,,,04/17/2021 05:00:11 pm,,,,,,,
66426,Swaminath,swaminath@xyz.com,,,04/17/2021 04:00:24 pm,,,,,,,
66424,Akash,akash@xyz.com,,,04/17/2021 03:52:39 pm,,LD COLLEGE OF ENGINEERING,,,,,
66422,Gaurav,gaurav@xyz.com,,,04/17/2021 03:49:55 pm,,Sathaye college,,,,,
66420,Arbaz,arbaz@xyz.com,,,04/17/2021 03:46:23 pm,,,,,,,
66418,Shreya,shreya@xyz.com,,,04/17/2021 03:22:32 pm,,D Y Patil Institute of Master's of Computer Application and management,,,,,
66416,Siddhant,siddhant@xyz.com,,,04/17/2021 02:32:04 pm,,,,,,,
66414,Prasanna,prasanna@xyz.com,,,04/17/2021 02:11:50 pm,,,,2,Other,Electronics Engineering,
66412,Jugal,jugal@xyz.com,,,04/17/2021 02:06:21 pm,,,,,,,
66410,Shubham,shubham@xyz.com,,,04/17/2021 01:12:39 pm,,,,,,,
66408,Parth,parth@xyz.com,,,04/17/2021 12:49:41 am,,,,,,,
66406,Dhruv,dhruv@xyz.com,,,04/16/2021 11:57:19 pm,,,,,,,
66404,Akshay,akshay@xyz.com,,,04/16/2021 10:15:55 pm,,St Francis institute of Technology,,,,,
66402,Ashhar ,ashhar@xyz.com,,,04/16/2021 06:21:49 pm,,,,,,,
66400,Rutvik,rutvik@xyz.com,,,04/16/2021 06:18:03 pm,,,,,,,
